sujeto_qid,entidad,relacion,valor,valor_es,valor_qid
Q593975,Carlos del Toro Orihuela,instancia de,ser humano,ser humano,Q5
Q629513,Chucho Reyes,instancia de,ser humano,ser humano,Q5
Q604608,Antonio Rivas Mercado,instancia de,ser humano,ser humano,Q5
Q523966,Andrés Casillas de Alba,instancia de,ser humano,ser humano,Q5
Q734630,Eduardo Kingman,instancia de,ser humano,ser humano,Q5
Q582952,Máximo Carvajal,instancia de,ser humano,ser humano,Q5
Q595191,Francisco Corzas,instancia de,ser humano,ser humano,Q5
Q657493,Cildo Meireles,instancia de,ser humano,ser humano,Q5
Q604469,Antonio Pujol,instancia de,ser humano,ser humano,Q5
Q542491,Martín Sastre,instancia de,ser humano,ser humano,Q5
Q594158,Anton Sepp von Rechegg,instancia de,ser humano,ser humano,Q5
Q666852,Mauricio Cravotto,instancia de,ser humano,ser humano,Q5
Q599006,Milton Becerra,instancia de,ser humano,ser humano,Q5
Q723981,Teodoro González de León,instancia de,ser humano,ser humano,Q5
Q634371,Pedro Weingärtner,instancia de,ser humano,ser humano,Q5
Q1442122,Francisco Mora,instancia de,ser humano,ser humano,Q5
Q939479,Gabriel Kondratiuk,instancia de,ser humano,ser humano,Q5
Q615539,Rodolfo Aguirre Tinoco,instancia de,ser humano,ser humano,Q5
Q972243,Alfredo Genovese,instancia de,ser humano,ser humano,Q5
Q578443,Marta Colvin,instancia de,ser humano,ser humano,Q5
Q949563,Amílcar de Castro,instancia de,ser humano,ser humano,Q5
Q592451,André Ubilla,instancia de,ser humano,ser humano,Q5
Q555200,Oswaldo Guayasamín,instancia de,ser humano,ser humano,Q5
Q778446,Helmut Ditsch,instancia de,ser humano,ser humano,Q5
Q604340,Hélio Oiticica,instancia de,ser humano,ser humano,Q5
Q961173,Daniel Branca,instancia de,ser humano,ser humano,Q5
Q981257,Olga Blinder,instancia de,ser humano,ser humano,Q5
Q704609,Félix Candela,instancia de,ser humano,ser humano,Q5
Q657432,Maurício de Sousa,instancia de,ser humano,ser humano,Q5
Q567070,Antonio Seguí,instancia de,ser humano,ser humano,Q5
Q932167,Federico Cantú,instancia de,ser humano,ser humano,Q5
Q834067,Bolívar Gaudín,instancia de,ser humano,ser humano,Q5
Q568398,Eduardo Schiaffino,instancia de,ser humano,ser humano,Q5
Q652362,Wilmer Herrison,instancia de,ser humano,ser humano,Q5
Q946250,Marius de Zayas,instancia de,ser humano,ser humano,Q5
Q592534,José Antonio Hernández-Díez,instancia de,ser humano,ser humano,Q5
Q727090,Dorival Caymmi,instancia de,ser humano,ser humano,Q5
Q609641,Carybé,instancia de,ser humano,ser humano,Q5
Q610971,José María Velasco,instancia de,ser humano,ser humano,Q5
Q529975,Angelina Beloff,instancia de,ser humano,ser humano,Q5
Q602999,Antonio M. Ruíz,instancia de,ser humano,ser humano,Q5
Q715363,Arturo Michelena,instancia de,ser humano,ser humano,Q5
Q1288359,Félix González-Torres,instancia de,ser humano,ser humano,Q5
Q777294,Aurora Reyes Flores,instancia de,ser humano,ser humano,Q5
Q715219,Arturo Estrada Hernández,instancia de,ser humano,ser humano,Q5
Q929068,Leonardo Nierman,instancia de,ser humano,ser humano,Q5
Q958581,Manuel Amador Terreros,instancia de,ser humano,ser humano,Q5
Q544072,Siron Franco,instancia de,ser humano,ser humano,Q5
Q966292,Julio Ducuron,instancia de,ser humano,ser humano,Q5
Q569859,José Ferraz de Almeida Júnior,instancia de,ser humano,ser humano,Q5
Q597871,Anselmo Piccoli,instancia de,ser humano,ser humano,Q5
Q576048,Rubén Elosegui,instancia de,ser humano,ser humano,Q5
Q979449,Livio Abramo,instancia de,ser humano,ser humano,Q5
Q546868,Gonzalo Fonseca,instancia de,ser humano,ser humano,Q5
Q557774,Fernando del Paso,instancia de,ser humano,ser humano,Q5
Q960696,Florencio Molina Campos,instancia de,ser humano,ser humano,Q5
Q963975,Luis Felipe Noé,instancia de,ser humano,ser humano,Q5
Q727060,Victor Meirelles,instancia de,ser humano,ser humano,Q5
Q547372,Tania Bruguera,instancia de,ser humano,ser humano,Q5
Q609764,Alfredo Bigatti,instancia de,ser humano,ser humano,Q5
Q625721,Arambilet,instancia de,ser humano,ser humano,Q5
Q978433,Ramón Alva de la Canal,instancia de,ser humano,ser humano,Q5
Q617330,Pedro Cerisola y Weber,instancia de,ser humano,ser humano,Q5
Q817350,Benito Rebolledo,instancia de,ser humano,ser humano,Q5
Q1554068,Guillermo Wiedemann,instancia de,ser humano,ser humano,Q5
Q655905,Emilio Ambasz,instancia de,ser humano,ser humano,Q5
Q676240,José María Espinosa,instancia de,ser humano,ser humano,Q5
Q690296,Arnaldo Coen,instancia de,ser humano,ser humano,Q5
Q817352,Benito Quinquela Martín,instancia de,ser humano,ser humano,Q5
Q704378,Emmanuel Lubezkii,instancia de,ser humano,ser humano,Q5
Q524942,Andrés de Santa Maria,instancia de,ser humano,ser humano,Q5
Q524394,Andrés Madariaga,instancia de,ser humano,ser humano,Q5
Q682888,Félix Monti,instancia de,ser humano,ser humano,Q5
Q715258,Arturo García Bustos,instancia de,ser humano,ser humano,Q5
Q633419,Walter Lewy,instancia de,ser humano,ser humano,Q5
Q540219,Pedro Américo,instancia de,ser humano,ser humano,Q5
Q924404,Manuel Zorrilla,instancia de,ser humano,ser humano,Q5
Q659288,Ariel Rotter,instancia de,ser humano,ser humano,Q5
Q764029,Santiago Rebull,instancia de,ser humano,ser humano,Q5
Q543612,Horacio Altuna,instancia de,ser humano,ser humano,Q5
Q612023,Antônio Parreiras,instancia de,ser humano,ser humano,Q5
Q171128,Diego Rivera,educado en,Los Ángeles,Los Ángeles,Q65
Q438248,Marisol Escobar,educado en,Harvard-Westlake School,Harvard-Westlake School,Q5676252
Q438248,Marisol Escobar,educado en,Liga de estudiantes de arte de Nueva York,Liga de estudiantes de arte de Nueva York,Q705737
Q380779,Pedro Coronel,educado en,"Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda","Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda",Q690187
Q438248,Marisol Escobar,educado en,Jepson Art Institute,Jepson Art Institute,Q6180462
Q358158,Sebastião Salgado,educado en,Sorbonne Universidad de París,Sorbonne Universidad de París,Q209842
Q276510,Ernesto Cardenal,educado en,Universidad de Columbia,Universidad de Columbia,Q49088
Q438248,Marisol Escobar,educado en,Otis College of Art and Design,Otis College of Art and Design,Q7108771
Q290331,Elizabeth Catlett,educado en,Dunbar High School,Dunbar High School,Q5190391
Q382957,Affonso Reidy,educado en,Escola Nacional de Belas Artes,Escola Nacional de Belas Artes,Q16784972
Q263730,Alejandro Jodorowsky,educado en,Universidad de Chile,Universidad de Chile,Q232141
Q215618,Grete Stern,educado en,Bauhaus,Bauhaus,Q124354
Q229972,Catalina Sandino,educado en,Pontificia Universidad Javeriana,Pontificia Universidad Javeriana,Q1517478
Q229972,Catalina Sandino,educado en,Instituto de Teatro y Cine Lee Strasberg,Instituto de Teatro y Cine Lee Strasberg,Q1542213
Q463639,Ana Mendieta,educado en,Universidad de Iowa,Universidad de Iowa,Q182973
Q254662,Enrique del Moral,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q250397,Rafael Coronel,educado en,"Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda","Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda",Q690187
Q290331,Elizabeth Catlett,educado en,"Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda","Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda",Q690187
Q252019,Ángela Gurría,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q314484,Gustavo Eberlein,educado en,Academia de Bellas Artes de Núremberg,Academia de Bellas Artes de Núremberg,Q414041
Q314484,Gustavo Eberlein,educado en,Academia de las Artes de Berlín,Academia de las Artes de Berlín,Q414110
Q295233,John Leguizamo,educado en,Instituto de Teatro y Cine Lee Strasberg,Instituto de Teatro y Cine Lee Strasberg,Q1542213
Q45132,Rudy Youngblood,educado en,Belton High School,Belton High School,Q4884769
Q465919,Anita Malfatti,educado en,Universidad Presbiteriana Mackenzie,Universidad Presbiteriana Mackenzie,Q7894395
Q295233,John Leguizamo,educado en,Universidad de Long Island,Universidad de Long Island,Q1783603
Q358158,Sebastião Salgado,educado en,Universidad de São Paulo,Universidad de São Paulo,Q835960
Q58399,Octavio Ocampo,educado en,San Francisco Art Institute,San Francisco Art Institute,Q586735
Q504702,Vicar,educado en,Universidad Técnica del Estado,Universidad Técnica del Estado,Q6156725
Q186630,Ernesto Sabato,educado en,Universidad Nacional de La Plata,Universidad Nacional de La Plata,Q784171
Q58399,Octavio Ocampo,educado en,"Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda","Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda",Q690187
Q186630,Ernesto Sabato,educado en,Colegio Nacional Rafael Hernández,Colegio Nacional Rafael Hernández,Q7282173
Q215618,Grete Stern,educado en,Academia Estatal de Bellas Artes de Stuttgart,Academia Estatal de Bellas Artes de Stuttgart,Q2324294
Q466165,Carlos Latuff,educado en,Universidad Tufts,Universidad Tufts,Q49120
Q31242,Bruno Lechowski,educado en,Academia Imperial de Artes,Academia Imperial de Artes,Q628254
Q295233,John Leguizamo,educado en,LIU Post,LIU Post,Q543394
Q312855,Paulo Mendes da Rocha,educado en,Universidad Presbiteriana Mackenzie,Universidad Presbiteriana Mackenzie,Q7894395
Q330720,Abraham Zabludovsky,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q465342,Wifredo Lam,educado en,Academia Nacional de Bellas Artes San Alejandro,Academia Nacional de Bellas Artes San Alejandro,Q579189
Q295233,John Leguizamo,educado en,HB Studio,HB Studio,Q5629067
Q362660,Antonio Attolini Lack,educado en,Facultad de Arquitectura (Universidad Nacional Autónoma de México),Facultad de Arquitectura (Universidad Nacional Autónoma de México),Q5428908
Q295233,John Leguizamo,educado en,New York University Tisch School of the Arts,New York University Tisch School of the Arts,Q797078
Q186630,Ernesto Sabato,educado en,Universidad Harvard,Universidad Harvard,Q13371
Q450236,Roberto Matta,educado en,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile,Q1129925
Q365111,Adolfo Mexiac,educado en,"Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda","Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda",Q690187
Q295233,John Leguizamo,educado en,Murry Bergtraum High School,Murry Bergtraum High School,Q6939655
Q312392,Lucio Fontana,educado en,Academia de Bellas Artes de Brera,Academia de Bellas Artes de Brera,Q338472
Q399285,Agustín Hernández Navarro,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q314484,Gustavo Eberlein,educado en,Kunstgewerbeschule Nürnberg,Kunstgewerbeschule Nürnberg,Q40310642
Q399294,Agustín Landa Verdugo,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q317456,Abdul Vas,educado en,Gerrit Rietveld Academie,Gerrit Rietveld Academie,Q1514799
Q436741,Beatriz Milhazes,educado en,Faculdades Integradas Hélio Alonso,Faculdades Integradas Hélio Alonso,Q5428846
Q307693,Öyvind Fahlström,educado en,Universidad de Estocolmo,Universidad de Estocolmo,Q221645
Q222715,Juan Calzadilla,educado en,Universidad Central de Venezuela,Universidad Central de Venezuela,Q936476
Q206505,Adolfo Pérez Esquivel,educado en,Universidad Nacional de La Plata,Universidad Nacional de La Plata,Q784171
Q332041,José Clemente Orozco,educado en,Academia de San Carlos,Academia de San Carlos,Q337267
Q263552,Ana Maria Machado,educado en,Universidad de París X Nanterre,Universidad de París X Nanterre,Q1394262
Q83484,Anthony Quinn,educado en,Escuela Preparatoria Belmont,Escuela Preparatoria Belmont,Q4884367
Q325503,Raúl Anguiano,educado en,Liga de estudiantes de arte de Nueva York,Liga de estudiantes de arte de Nueva York,Q705737
Q436741,Beatriz Milhazes,educado en,Escola de Artes Visuais do Parque Lage,Escola de Artes Visuais do Parque Lage,Q968187
Q298814,Fayga Ostrower,educado en,Atelier 17,Atelier 17,Q10421187
Q443889,Salvador Salazar Arrué,educado en,Corcoran College of Art and Design,Corcoran College of Art and Design,Q1132041
Q315647,David Alfaro Siqueiros,educado en,Escuela al Aire Libre,Escuela al Aire Libre,Q2190997
Q459935,José Belloni,educado en,Academia de Bellas Artes de Múnich,Academia de Bellas Artes de Múnich,Q414052
Q75255,Gerardo Chávez,educado en,Escuela Nacional Superior Autónoma de Bellas Artes del Perú,Escuela Nacional Superior Autónoma de Bellas Artes del Perú,Q5202236
Q235955,Clarice Lispector,educado en,Faculdade Nacional de Direito,Faculdade Nacional de Direito,Q4121704
Q263552,Ana Maria Machado,educado en,École Pratique des Hautes Études,École Pratique des Hautes Études,Q273631
Q349540,Noe Canjura,educado en,Escuela Nacional Superior de Bellas Artes de París,Escuela Nacional Superior de Bellas Artes de París,Q273593
Q450236,Roberto Matta,educado en,Colegio de los Sagrados Corazones de Santiago,Colegio de los Sagrados Corazones de Santiago,Q5777301
Q171128,Diego Rivera,educado en,Academia de Ciencias de Francia,Academia de Ciencias de Francia,Q188771
Q315647,David Alfaro Siqueiros,educado en,Academia de San Carlos,Academia de San Carlos,Q337267
Q276510,Ernesto Cardenal,educado en,Facultad de Filosofía y Letras (Universidad Nacional Autónoma de México),Facultad de Filosofía y Letras (Universidad Nacional Autónoma de México),Q1367388
Q233207,Leonora Carrington,educado en,Chelsea Grin,Chelsea Grin,Q597911
Q438248,Marisol Escobar,educado en,École des Beaux-Arts,École des Beaux-Arts,Q1056289
Q319532,Candido Portinari,educado en,Escola Nacional de Belas Artes,Escola Nacional de Belas Artes,Q16784972
Q351430,Luis Nishizawa Flores,educado en,Academia de San Carlos,Academia de San Carlos,Q337267
Q432826,Saturnino Herrán,educado en,Academia de San Carlos,Academia de San Carlos,Q337267
Q263552,Ana Maria Machado,educado en,Universidad Federal de Río de Janeiro,Universidad Federal de Río de Janeiro,Q586904
Q171128,Diego Rivera,educado en,Academia de San Carlos,Academia de San Carlos,Q337267
Q438248,Marisol Escobar,educado en,The New School,The New School,Q599316
Q459802,Guiscardo Améndola,educado en,Academia de Bellas Artes de Nápoles,Academia de Bellas Artes de Nápoles,Q3604037
Q233207,Leonora Carrington,educado en,New Hall School,New Hall School,Q7008028
Q233207,Leonora Carrington,educado en,Chelsea College of Art and Design,Chelsea College of Art and Design,Q860450
Q83484,Anthony Quinn,educado en,Estudio de actuación Stella Adler,Estudio de actuación Stella Adler,Q7607037
Q251967,Ángel Zárraga,educado en,Escuela Nacional Preparatoria,Escuela Nacional Preparatoria,Q1367381
Q290331,Elizabeth Catlett,educado en,Universidad Howard,Universidad Howard,Q1068752
Q276510,Ernesto Cardenal,educado en,Colegio Centro América,Colegio Centro América,Q5142792
Q281090,Vicente do Rego Monteiro,educado en,Academia Julian,Academia Julian,Q337480
Q290331,Elizabeth Catlett,educado en,Universidad de Iowa,Universidad de Iowa,Q182973
Q358895,Xavier Cortés Rocha,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q153845,Rodolfo Amoedo,educado en,Escuela Nacional Superior de Bellas Artes de París,Escuela Nacional Superior de Bellas Artes de París,Q273593
Q272877,Fernando Botero,educado en,Universidad Nacional de Colombia,Universidad Nacional de Colombia,Q1150419
Q281905,Enrique Carral Icaza,educado en,Universidad Nacional Autónoma de México,Universidad Nacional Autónoma de México,Q222738
Q153845,Rodolfo Amoedo,educado en,Academia Julian,Academia Julian,Q337480
Q251613,Fernando Birri,educado en,Centro Experimental de Cine,Centro Experimental de Cine,Q680971
Q358158,Sebastião Salgado,educado en,Universidade Federal do Espírito Santo,Universidade Federal do Espírito Santo,Q10387830
Q272877,Fernando Botero,educado en,Real Academia de Bellas Artes de San Fernando,Real Academia de Bellas Artes de San Fernando,Q1322403
Q154842,Max Ernst,educado en,Universidad de Bonn,Universidad de Bonn,Q152171
Q528501,Liliana Porter,educado en,Universidad Iberoamericana,Universidad Iberoamericana,Q689462
Q324030,León Ferrari,educado en,Universidad de Buenos Aires,Universidad de Buenos Aires,Q194223
Q450459,Leon Schidlowsky,educado en,Hochschule für Musik Detmold,Hochschule für Musik Detmold,Q317855
Q722644,Juan Manuel Blanes,lugar de fallecimiento,Pisa,Pisa,Q13375
Q724692,Roberto Montenegro,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q1052444,Cecilio Guzman de Rojas,lugar de fallecimiento,La Paz,La Paz,Q1491
Q1118458,Aldo Locatelli,lugar de fallecimiento,Porto Alegre,Porto Alegre,Q40269
Q769610,Frans Krajcberg,lugar de fallecimiento,Río de Janeiro,Río de Janeiro,Q8678
Q1074276,فرنسيسكو سولانو لوبيز,lugar de fallecimiento,Buenos Aires,Buenos Aires,Q1486
Q1148204,Mateo Saldaña Dosal,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q540953,Carmen Mondragón,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q711906,Leopoldo Méndez,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q732526,José Guadalupe Posada,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q715298,Arturo Gordon Vargas,lugar de fallecimiento,Valparaíso,Valparaíso,Q33986
Q528804,Severo Sarduy,lugar de fallecimiento,París,París,Q90
Q539657,Alicia Penalba,lugar de fallecimiento,Saint-Geours-de-Maremne,Saint-Geours-de-Maremne,Q1112178
Q629513,Chucho Reyes,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q604608,Antonio Rivas Mercado,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q734630,Eduardo Kingman,lugar de fallecimiento,Quito,Quito,Q2900
Q1043102,Carlos Obregón Santacilia,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q605196,Antonio Smith,lugar de fallecimiento,Santiago de Chile,Santiago de Chile,Q2887
Q595191,Francisco Corzas,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q569859,José Ferraz de Almeida Júnior,lugar de fallecimiento,Piracicaba,Piracicaba,Q330175
Q1043100,Carlos Mérida,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q524942,Andrés de Santa Maria,lugar de fallecimiento,Bruselas,Bruselas,Q9005
Q1112847,Sergio de Castro,lugar de fallecimiento,XIV Distrito de París,XIV Distrito de París,Q187153
Q1042835,Carlos Cruz-Diez,lugar de fallecimiento,Neuilly-sur-Seine,Neuilly-sur-Seine,Q48958
Q604469,Antonio Pujol,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q1043110,Carlos Orozco,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q723981,Teodoro González de León,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
Q634371,Pedro Weingärtner,lugar de fallecimiento,Porto Alegre,Porto Alegre,Q40269
Q578443,Marta Colvin,lugar de fallecimiento,Santiago de Chile,Santiago de Chile,Q2887
Q655986,Cristóbal Rojas,lugar de fallecimiento,Caracas,Caracas,Q1533
Q546868,Gonzalo Fonseca,lugar de fallecimiento,Seravezza,Seravezza,Q221193
Q1102262,Abel Ramírez,lugar de fallecimiento,Ciudad de México,Ciudad de México,Q1489
