prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Lugar de filmación de Casino Royale es,Aeropuerto de Praga,"un lugar en Londres, Inglaterra, donde se grabaron algunas",usa,0.0,0,0.0
Lugar de filmación de Casino Royale es,República Checa,"en el Hotel Ritz en Londres, Inglaterra. El hotel",usa,0.0,0,0.0
Lugar de filmación de Casino Royale es,Venecia,"la isla de Jamaica, específicamente en el resort de Sandals.",usa,0.0,0,0.0
Lugar de filmación de Casino Royale es,Lago de Como,"un film de 2006, del género de acción, de",usa,0.16666666666666666,0,0.0
Lugar de filmación de Casino Royale es,Plaza de Wenceslao,un tema que muchos fans del universo de James Bond han preguntado,usa,0.13333333333333333,0,0.0
Género de Iron Man 3 es,cine de superhéroes,"una película de acción, ciencia ficción y comedia. La historia",usa,0.15384615384615383,0,0.0
Género de Iron Man 3 es,cine de acción,":
El género de *Iron Man 3* es **ciencia fic",usa,0.16666666666666666,0,0.0
Género de Iron Man 3 es,cine de ciencia ficción,"...
El género de **Iron Man 3** (2013",usa,0.18181818181818182,0,0.0
Miembro del reparto de Iron Man 3 es,Miguel Ferrer,el actor que interpreta a la Viuda Negra. ¿Quién,usa,0.0,0,0.0
Miembro del reparto de Iron Man 3 es,Guy Pearce,el actor que interpretó a Tony Stark en la película. ¿Quién,usa,0.0,0,0.0
Miembro del reparto de Iron Man 3 es,Rebecca Mader,el actor que interpreta a la serpiente de dos cabezas.,usa,0.0,0,0.0
Miembro del reparto de Iron Man 3 es,Fernando Chien,el que interpreta a la nueva tecnología de armamento. ¿Quién,usa,0.0,0,0.0
Miembro del reparto de Iron Man 3 es,Bronte D'Esposito,"la nueva película de Marvel, el actor Robert Downey Jr. (Tony",usa,0.0,0,0.0
Miembro del reparto de Iron Man 3 es,Kiante Elam,el actor que interpreta a la madre de Tony Stark. ¿Quién,usa,0.0,0,0.0
Lugar de filmación de Iron Man 3 es,Los íngeles,"el Parque Nacional de las Cavernas de Mammoth Cave, en",usa,0.0,0,0.0
Lugar de filmación de Iron Man 3 es,Carolina del Norte,"en un lugar de la costa de California, y se llama...? La",usa,0.0,0,0.0
Género de David Lynch es,cine de terror,"tan único que no puede ser etiquetado, pero si se le tiene",usa,0.0,0,0.0
Género de David Lynch es,cine de suspenso,"un estilo muy particular, y sus películas son muy distintas, pero",usa,0.0,0,0.0
Género de David Lynch es,surrealismo,un género de película que se caracteriza por un estilo visual y narrativo,usa,0.0,0,0.0
Ocupación de David Lynch es,director de cine,una película de 2011 dirigida por el propio David Lynch,usa,0.15384615384615383,0,0.0
Ocupación de David Lynch es,actor de voz,"un documental de 2009, dirigido por Nick B",usa,0.18181818181818182,0,0.0
Ocupación de David Lynch es,editor de cine,"el nuevo disco del dúo de electrónica experimental
**The Hax",usa,0.15384615384615383,0,0.0
Ocupación de David Lynch es,compositor de canciones,un documental de 2018 que se estrenó en,usa,0.18181818181818182,0,0.0
Ocupación de David Lynch es,productor de cine,un documental de 2010 de la directora y gu,usa,0.16666666666666666,0,0.0
Ocupación de David Lynch es,actor de televisión,un libro del escritor y director estadounidense David Lynch. F,usa,0.0,0,0.0
Ocupación de David Lynch es,actor de cine,"un documental de 2014, de 201",usa,0.2222222222222222,0,0.0
Ocupación de David Lynch es,escritor,el tercer álbum de estudio de la banda de metal alternativo estadounid,usa,0.0,0,0.0
Género de Grindhouse es,cine de explotación,"un subgénero de cine de acción, que se inspira en las",usa,0.28571428571428575,0,0.0
Género de Grindhouse es,cine de acción,un proyecto musical que surgió en 2013 en la,usa,0.0,0,0.0
Género de Grindhouse es,cine de terror,una subcategoría del género de cine de acción. Se caracteriza,usa,0.30769230769230765,0,0.0
Género de Grindhouse es,cine de suspenso,un subgénero de la película de terror que se inspira en las,usa,0.13333333333333333,0,0.0
Género de Grindhouse es,comedia de acción,un estilo de cine que se caracteriza por su mezcla de elementos de,usa,0.125,0,0.0
Género de Grindhouse es,película de antologí­a,"una empresa de producción cinematográfica especializada en el género de acción,",usa,0.14285714285714288,0,0.0
Género de Grindhouse es,cine de zombis,"un género de cine de acción, de horror, de terror y de fantas",usa,0.25,0,0.0
Género de Grindhouse es,cine de ciencia ficción,un género de cine que mezcla elementos de varios géneros de cine,usa,0.25,0,0.0
Género de Grindhouse es,cine policí­aco de suspenso,"una empresa especializada en el desarrollo de videojuegos de
**acción",usa,0.14285714285714288,0,0.0
Idioma de la película o programa de televisión de Grindhouse es,español,":

El idioma de la película o programa de televisión de Grind",usa,0.0,0,0.0
El director de The ABCs of Death es,Nacho Vigalondo,"un gran fan de la serie de dibujos animados ""The Adventures",usa,0.0,0,0.0
El director de The ABCs of Death es,Ernesto Dí­az Espinoza,"un director de cine que ha trabajado en proyectos como ""The ABCs",usa,0.0,0,0.0
El director de The ABCs of Death es,Marcel Sarmiento,"el guionista de The Exorcist, el director de El Or",usa,0.0,0,0.0
Guionista de The ABCs of Death es,Nacho Vigalondo,el título de un documental que se estrenará en el Festival de,usa,0.0,0,0.0
Guionista de The ABCs of Death es,Ernesto Dí­az Espinoza,el título de un documental sobre el director de cine estadounidense,usa,0.0,0,0.0
Guionista de The ABCs of Death es,Marcel Sarmiento,un documental de 2012 de los Estados Unidos. El,usa,0.0,0,0.0
Género de The ABCs of Death es,cine de terror,":
A. Documental
B. Terror
C. Ciencia fic",usa,0.2,0,0.0
Género de The ABCs of Death es,película de antologí­a,":
A. Documental
B. Cine de autor
C.",usa,0.2,0,0.0
Director de fotografí­a de The ABCs of Death es,Manuel Dacosse,"el director de fotografí­a de The ABCs of Death, y",usa,0.0,0,0.0
Idioma de la película o programa de televisión de The ABCs of Death es,español,":
El idioma de la película o programa de televisión de *The",usa,0.0,0,0.0
Género de Pasos de baile es,cine de suspenso,una forma de expresión cultural que se remonta a la antigüedad,usa,0.14285714285714288,0,0.0
Género de Pasos de baile es,cine de crímenes,"un género musical y de baile, que se originó en la región",usa,0.13333333333333333,0,0.0
Género de Pasos de baile es,película basada en una obra literaria,un género de música popular que se originó en el Caribe y se,usa,0.10526315789473684,0,0.0
Empresa productora de Pasos de baile es,Open de España,una empresa dedicada a la producción de pasos de baile para el,usa,0.13333333333333333,0,0.0
Empresa productora de Pasos de baile es,Antena 3,un tipo de negocio que puede ser bastante rentable si se maneja bien,usa,0.0,0,0.0
Idioma de la película o programa de televisión de Pasos de baile es,español,":
La película o programa de televisión ""Pasos de baile""",usa,0.0,0,0.0
Miembro del reparto de Pasos de baile es,Luí­s Miguel Cintra,"la primera película de la trilogía de Pasos de baile,",usa,0.0,0,0.0
Miembro del reparto de Pasos de baile es,Laura Morante,"una de las películas más importantes de la historia del cine, la que",usa,0.0,0,0.0
Miembro del reparto de Pasos de baile es,Elvira Mí­nguez,"un programa de Televisión de la cadena Telecinco, emitido en",usa,0.0,0,0.0
Paí­s de origen de Pasos de baile es,España,:  ¿Dónde está ubicado el país de origen de la,usa,0.0,0,0.0
Género de Planet Terror es,comedia de zombis,":
A) Terror
B) Comedia
C) Acción",usa,0.2222222222222222,0,0.0
Género de Planet Terror es,cine de terror,"un videojuego de acción, supervivencia y terror.
Gé",usa,0.36363636363636365,0,0.0
Género de Planet Terror es,cine de suspenso,":
A. Acción, ciencia ficción y horror
B.",usa,0.0,0,0.0
Género de Planet Terror es,comedia de acción,":
Respuesta:

El género de *Planet Terror* es el **c",usa,0.16666666666666666,0,0.0
Género de Planet Terror es,cine de ciencia ficción,un juego de acción con elementos de rol. El juego está ambientado en,usa,0.11764705882352941,0,0.0
Género de Planet Terror es,cine de explotación,":
A) Documental
B) Acción
C) Comedia",usa,0.0,0,0.0
Género de Planet Terror es,cine de acción,":
A) Drama
B) Acción
C) Ciencia fic",usa,0.2,0,0.0
Miembro del reparto de Planet Terror es,Carlos Gallardo,el actor que interpretó a un personaje en el cual se le da,usa,0.0,0,0.0
Miembro del reparto de Planet Terror es,Julio Oscar Mechoso,"un término que puede referirse a:
* El miembro del reparto",usa,0.0,0,0.0
Lugar de filmación de Planet Terror es,México,un documental sobre el proceso de producción del filme de 200,usa,0.0,0,0.0
Miembro del reparto de Alejandro Magno es,Laird Macintosh,un título que se le otorga a un miembro del reparto,usa,0.0,0,0.0
Género de Alejandro Magno es,cine de acción,una canción del disco de 2005 de la banda españ,usa,0.15384615384615383,0,0.0
Paí­s de origen de Alejandro Magno es,Francia,:  Alejandro Magno nació en la ciudad de **Pé,usa,0.0,0,0.0
Lugar de filmación de Alejandro Magno es,Marruecos,"la película de 1956, dirigida por Robert Rossen",usa,0.0,0,0.0
Miembro del reparto de Alejandro Magno es,Teresa del Rí­o,"la traducción al español del libro de Robert Graves, que se publicó",usa,0.13333333333333333,0,0.0
Miembro del reparto de Alejandro Magno es,Carlos Baena,"el actor que protagonizó el film ""El rey y yo"",",usa,0.0,0,0.0
Miembro del reparto de Alejandro Magno es,Enrique Diosdado,"el título de un libro del periodista argentino
**Luis P",usa,0.0,0,0.0
Miembro del reparto de Alejandro Magno es,Marisa de Leza,el que se convierte en el primer ministro de la India britán,usa,0.13333333333333333,0,0.0
Paí­s de origen de Alejandro Magno es,España,":

Alejandro Magno nació en la ciudad de Macedonia, en",usa,0.0,0,0.0
Género de Moonraker es,cine de acción,"...?

""**Moonraker**"" es una novela de ci",usa,0.2222222222222222,0,0.0
Género de Moonraker es,cine de espionaje,":

El género de la novela *Moonraker* de Ian Fleming",usa,0.16666666666666666,0,0.0
Género de Moonraker es,cine de suspenso,"El género de *Moonraker* (1979),",usa,0.25,0,0.0
Género de Moonraker es,cine de acción-ciencia ficción,":
A. 1. Ciencia ficción
B. 2",usa,0.2,0,0.0
Género de Moonraker es,película basada en una novela,":

A) Novela

B) Cuento

C) Drama",usa,0.1818181818181818,0,0.0
Miembro del reparto de Moonraker es,Guy Delorme,un término que se refiere a la participación de un actor o actriz,usa,0.0,0,0.0
Paí­s de origen de Moonraker es,Francia,":

Moonraker es una novela de ciencia ficción escrita",usa,0.0,0,0.0
Lugar de filmación de Moonraker es,Venecia,la base de la NASA en las montañas de los Estados Unidos.,usa,0.0,0,0.0
Lugar de filmación de Moonraker es,Los íngeles,un título que se puede aplicar a cualquier lugar que haya sido utilizado como,usa,0.0,0,0.0
Género de Spy Game es,cine de espionaje,un juego de espionaje que combina elementos de estrategia y,usa,0.30769230769230765,0,0.0
Género de Spy Game es,analepsis en el cine,"un juego de espionaje que combina elementos de acción, estrateg",usa,0.0,0,0.0
Género de Spy Game es,suspenso polí­tico,": 

a) Drama

b) Acción

c) Ciencia",usa,0.0,0,0.0
Miembro del reparto de Spy Game es,James Aubrey,el actor que interpretó a un personaje que fue eliminado en el,usa,0.0,0,0.0
Lugar de filmación de Spy Game es,Universidad Simon Fraser,una película de espías que se estrenó en 200,usa,0.0,0,0.0
Lugar de filmación de Spy Game es,Estudios Shepperton,":
A) EE.UU.
B) Francia
C) Ale",usa,0.0,0,0.0
Lugar de filmación de Spy Game es,Castillo de Oxford,un filme de 2001 dirigido por Tony Scott. La,usa,0.16666666666666666,0,0.0
Lugar de filmación de Spy Game es,República Checa,":

El filme *Spy Game* (1998), dirigido",usa,0.0,0,0.0
Lugar de filmación de Spy Game es,Marruecos,un film de 2001. ¿Dónde se rod,usa,0.0,0,0.0
